symbol,layer_name,entry_time,exit_time,entry_price,exit_price,qty,pnl,slippage,exit_reason,hold_minutes
XLE,L3_RSI_SCALP,2026-01-06 15:09:00+00:00,2026-01-06 15:15:00+00:00,46.275,46.4,2,0.1573,0.0927,SIGNAL,6.0
TLT,L3_RSI_SCALP,2026-01-06 15:28:00+00:00,2026-01-06 15:29:00+00:00,87.065,87.0307,1,-0.1213,0.087,STOP,1.0
SLV,L2_ORB,2026-01-06 15:26:00+00:00,2026-01-06 15:33:00+00:00,73.0572,72.506,1,-0.624,0.0728,SIGNAL,7.0
XLE,L3_RSI_SCALP,2026-01-06 15:42:00+00:00,2026-01-06 15:45:00+00:00,46.26,46.275,2,-0.0625,0.0925,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-06 15:48:00+00:00,2026-01-06 15:49:00+00:00,39.23,39.14992596020242,3,-0.3578,0.1176,STOP,1.0
PFE,L3_RSI_SCALP,2026-01-06 15:57:00+00:00,2026-01-06 16:00:00+00:00,25.6899,25.695,4,-0.0824,0.1028,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-06 15:55:00+00:00,2026-01-06 16:02:00+00:00,39.055,38.97818049754311,3,-0.3475,0.117,STOP,7.0
XLE,L1_VWAP_MR,2026-01-06 16:13:00+00:00,2026-01-06 16:28:00+00:00,46.23,46.19,2,-0.1724,0.0924,STOP,15.0
XLE,L1_VWAP_MR,2026-01-06 16:32:00+00:00,2026-01-06 16:35:00+00:00,46.185,46.14953572345317,2,-0.1633,0.0923,STOP,3.0
XLE,L1_VWAP_MR,2026-01-06 16:41:00+00:00,2026-01-06 16:43:00+00:00,46.125,46.089046988849944,2,-0.1641,0.0922,STOP,2.0
XLE,L1_VWAP_MR,2026-01-06 17:03:00+00:00,2026-01-06 17:11:00+00:00,46.165,46.13385256217505,2,-0.1546,0.0923,STOP,8.0
XLE,L1_VWAP_MR,2026-01-06 17:13:00+00:00,2026-01-06 17:14:00+00:00,46.106,46.07,2,-0.1642,0.0922,STOP,1.0
XLE,L1_VWAP_MR,2026-01-06 17:15:00+00:00,2026-01-06 17:21:00+00:00,46.065,46.03318719048807,2,-0.1557,0.0921,STOP,6.0
XLE,L1_VWAP_MR,2026-01-06 17:23:00+00:00,2026-01-06 17:31:00+00:00,46.025,45.995,2,-0.152,0.092,STOP,8.0
XLE,L1_VWAP_MR,2026-01-06 17:32:00+00:00,2026-01-06 17:33:00+00:00,45.9979,45.9599,2,-0.168,0.092,STOP,1.0
XLE,L1_VWAP_MR,2026-01-06 17:34:00+00:00,2026-01-06 17:35:00+00:00,45.95,45.915,2,-0.1619,0.0919,STOP,1.0
XLE,L1_VWAP_MR,2026-01-06 17:36:00+00:00,2026-01-06 17:43:00+00:00,45.875,45.835,2,-0.1717,0.0917,STOP,7.0
XLE,L1_VWAP_MR,2026-01-06 17:44:00+00:00,2026-01-06 18:02:00+00:00,45.83,45.79668215795845,2,-0.1583,0.0916,STOP,18.0
INTC,L3_RSI_SCALP,2026-01-06 18:06:00+00:00,2026-01-06 18:09:00+00:00,39.42,39.465,3,0.0167,0.1183,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-01-06 17:40:00+00:00,2026-01-06 18:13:00+00:00,25.55,25.53116500834512,4,-0.1775,0.1022,STOP,33.0
PFE,L1_VWAP_MR,2026-01-06 18:15:00+00:00,2026-01-06 18:18:00+00:00,25.5358,25.505,4,-0.2253,0.1021,STOP,3.0
PFE,L1_VWAP_MR,2026-01-06 18:19:00+00:00,2026-01-06 18:21:00+00:00,25.515,25.49934499408765,4,-0.1646,0.102,STOP,2.0
PFE,L1_VWAP_MR,2026-01-06 18:25:00+00:00,2026-01-06 18:30:00+00:00,25.49,25.5,4,-0.062,0.102,SIGNAL,5.0
PFE,L3_RSI_SCALP,2026-01-06 18:27:00+00:00,2026-01-06 18:33:00+00:00,25.505,25.495,4,-0.142,0.102,SIGNAL,6.0
XLE,L1_VWAP_MR,2026-01-06 18:35:00+00:00,2026-01-06 18:43:00+00:00,45.68,45.745,2,0.0386,0.0914,SIGNAL,8.0
XLE,L1_VWAP_MR,2026-01-06 18:44:00+00:00,2026-01-06 18:46:00+00:00,45.74,45.7111,2,-0.1493,0.0915,STOP,2.0
PFE,L3_RSI_SCALP,2026-01-06 18:45:00+00:00,2026-01-06 18:46:00+00:00,25.505,25.475,4,-0.222,0.102,STOP,1.0
XLE,L1_VWAP_MR,2026-01-06 18:47:00+00:00,2026-01-06 18:53:00+00:00,45.7,45.665,2,-0.1614,0.0914,STOP,6.0
PFE,L1_VWAP_MR,2026-01-06 18:52:00+00:00,2026-01-06 18:54:00+00:00,25.4603,25.4425,4,-0.173,0.1018,STOP,2.0
PFE,L1_VWAP_MR,2026-01-06 18:55:00+00:00,2026-01-06 18:56:00+00:00,25.4419,25.415,4,-0.2093,0.1017,STOP,1.0
PFE,L1_VWAP_MR,2026-01-06 18:57:00+00:00,2026-01-06 19:00:00+00:00,25.4151,25.42,4,-0.0821,0.1017,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-01-06 18:56:00+00:00,2026-01-06 19:01:00+00:00,45.685,45.655,2,-0.1513,0.0913,STOP,5.0
PFE,L3_RSI_SCALP,2026-01-06 18:57:00+00:00,2026-01-06 19:03:00+00:00,25.4151,25.445,4,0.0179,0.1017,SIGNAL,6.0
XLE,L1_VWAP_MR,2026-01-06 19:02:00+00:00,2026-01-06 19:08:00+00:00,45.68,45.764,2,0.0766,0.0914,SIGNAL,6.0
XLE,L1_VWAP_MR,2026-01-06 19:16:00+00:00,2026-01-06 19:19:00+00:00,45.6901,45.645,2,-0.1815,0.0913,STOP,3.0
PFE,L1_VWAP_MR,2026-01-06 19:18:00+00:00,2026-01-06 19:21:00+00:00,25.475,25.4574,4,-0.1723,0.1019,STOP,3.0
XLE,L1_VWAP_MR,2026-01-06 19:21:00+00:00,2026-01-06 19:22:00+00:00,45.675,45.795,2,0.1485,0.0915,SIGNAL,1.0
XLF,L2_ORB,2026-01-06 16:13:00+00:00,2026-01-06 19:30:00+00:00,56.275,56.43,2,0.1973,0.1127,EOD,197.0
PFE,L1_VWAP_MR,2026-01-06 19:22:00+00:00,2026-01-06 19:30:00+00:00,25.455,25.471,4,-0.0379,0.1019,EOD,8.0
INTC,L2_ORB,2026-01-06 19:24:00+00:00,2026-01-06 19:30:00+00:00,39.935,39.9186,2,-0.1127,0.0799,EOD,6.0
SLV,L3_RSI_SCALP,2026-01-06 19:34:00+00:00,2026-01-06 19:37:00+00:00,72.64,72.83,1,0.1173,0.0727,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-01-06 19:37:00+00:00,2026-01-06 19:43:00+00:00,45.675,45.615,2,-0.2113,0.0913,STOP,6.0
XLE,L1_VWAP_MR,2026-01-06 19:44:00+00:00,2026-01-06 19:47:00+00:00,45.6415,45.603245397638155,2,-0.1678,0.0912,STOP,3.0
XLE,L1_VWAP_MR,2026-01-06 19:50:00+00:00,2026-01-06 19:53:00+00:00,45.595,45.54,2,-0.2011,0.0911,STOP,3.0
SLV,L1_VWAP_MR,2026-01-06 19:52:00+00:00,2026-01-06 19:54:00+00:00,72.47,72.35891252820961,1,-0.1835,0.0724,STOP,2.0
PFE,L1_VWAP_MR,2026-01-06 19:51:00+00:00,2026-01-06 19:55:00+00:00,25.505,25.515,4,-0.062,0.102,SIGNAL,4.0
PFE,L1_VWAP_MR,2026-01-06 19:58:00+00:00,2026-01-06 20:02:00+00:00,25.485,25.47017282913911,4,-0.1612,0.1019,STOP,4.0
XLE,L1_VWAP_MR,2026-01-06 19:54:00+00:00,2026-01-06 20:11:00+00:00,45.56,45.705,2,0.1987,0.0913,SIGNAL,17.0
PFE,L1_VWAP_MR,2026-01-06 20:14:00+00:00,2026-01-06 20:16:00+00:00,25.4728,25.456421159814713,4,-0.1674,0.1019,STOP,2.0
PFE,L1_VWAP_MR,2026-01-06 20:18:00+00:00,2026-01-06 20:30:00+00:00,25.4445,25.485,4,0.0601,0.1019,EOD,12.0
XLE,L1_VWAP_MR,2026-01-06 20:33:00+00:00,2026-01-06 20:36:00+00:00,45.685,45.735,2,0.0086,0.0914,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-01-06 20:47:00+00:00,2026-01-06 20:49:00+00:00,25.475,25.445,4,-0.2218,0.1018,STOP,2.0
PFE,L1_VWAP_MR,2026-01-06 20:50:00+00:00,2026-01-06 20:51:00+00:00,25.46,25.44,4,-0.1818,0.1018,STOP,1.0
XLE,L1_VWAP_MR,2026-01-06 20:52:00+00:00,2026-01-06 20:55:00+00:00,45.715,45.6701,2,-0.1812,0.0914,STOP,3.0
PFE,L1_VWAP_MR,2026-01-06 20:52:00+00:00,2026-01-06 21:12:00+00:00,25.425,25.412823,4,-0.1504,0.1017,STOP,20.0
PFE,L3_RSI_SCALP,2026-01-06 21:11:00+00:00,2026-01-06 21:16:00+00:00,25.43,25.43,4,-0.1017,0.1017,SIGNAL,5.0
XLE,L1_VWAP_MR,2026-01-06 20:57:00+00:00,2026-01-06 21:17:00+00:00,45.645,45.71,2,0.0386,0.0914,SIGNAL,20.0
XLE,L1_VWAP_MR,2026-01-06 21:19:00+00:00,2026-01-06 21:38:00+00:00,45.67,45.64,2,-0.1513,0.0913,STOP,19.0
XLE,L1_VWAP_MR,2026-01-06 21:41:00+00:00,2026-01-06 21:44:00+00:00,45.65,45.66,2,-0.0713,0.0913,SIGNAL,3.0
PFE,L3_RSI_SCALP,2026-01-06 21:44:00+00:00,2026-01-06 21:57:00+00:00,25.42,25.43,4,-0.0617,0.1017,SIGNAL,13.0
XLE,L1_VWAP_MR,2026-01-06 21:46:00+00:00,2026-01-06 22:13:00+00:00,45.65,45.67,2,-0.0513,0.0913,SIGNAL,27.0
XLE,L1_VWAP_MR,2026-01-06 22:17:00+00:00,2026-01-06 22:18:00+00:00,45.68,45.67,2,-0.1113,0.0913,STOP,1.0
TLT,L3_RSI_SCALP,2026-01-06 22:06:00+00:00,2026-01-06 22:20:00+00:00,87.19,87.1893,1,-0.0879,0.0872,SIGNAL,14.0
PFE,L1_VWAP_MR,2026-01-06 21:59:00+00:00,2026-01-06 22:56:00+00:00,25.37,25.3999,4,0.0181,0.1015,SIGNAL,57.0
TLT,L3_RSI_SCALP,2026-01-06 22:53:00+00:00,2026-01-06 23:03:00+00:00,87.17,87.17,1,-0.0872,0.0872,SIGNAL,10.0
PFE,L1_VWAP_MR,2026-01-06 23:05:00+00:00,2026-01-06 23:07:00+00:00,25.4,25.4,4,-0.1016,0.1016,SIGNAL,2.0
PFE,L1_VWAP_MR,2026-01-06 23:13:00+00:00,2026-01-06 23:17:00+00:00,25.3998,25.4,4,-0.1008,0.1016,SIGNAL,4.0
PFE,L1_VWAP_MR,2026-01-06 23:27:00+00:00,2026-01-06 23:36:00+00:00,25.4,25.4,4,-0.1016,0.1016,SIGNAL,9.0
PFE,L1_VWAP_MR,2026-01-06 23:42:00+00:00,2026-01-06 23:52:00+00:00,25.3997,25.4,4,-0.1004,0.1016,SIGNAL,10.0
PFE,L1_VWAP_MR,2026-01-06 23:54:00+00:00,2026-01-06 23:58:00+00:00,25.3903,25.38,4,-0.1427,0.1015,STOP,4.0
PFE,L1_VWAP_MR,2026-01-07 00:06:00+00:00,2026-01-07 00:12:00+00:00,25.37,25.35,4,-0.1814,0.1014,STOP,6.0
PFE,L1_VWAP_MR,2026-01-07 00:14:00+00:00,2026-01-07 00:23:00+00:00,25.3681,25.36,4,-0.1339,0.1015,STOP,9.0
XLE,L1_VWAP_MR,2026-01-07 00:20:00+00:00,2026-01-07 00:30:00+00:00,45.66,45.59,2,-0.2312,0.0912,STOP,10.0
PFE,L3_RSI_SCALP,2026-01-07 00:34:00+00:00,2026-01-07 00:35:00+00:00,25.38,25.35,4,-0.2215,0.1015,STOP,1.0
XLE,L1_VWAP_MR,2026-01-07 00:33:00+00:00,2026-01-07 00:53:00+00:00,45.58,45.55,2,-0.1511,0.0911,STOP,20.0
PFE,L1_VWAP_MR,2026-01-07 00:35:00+00:00,2026-01-07 09:00:00+00:00,25.35,25.45,4,0.2984,0.1016,SIGNAL,505.0
SLV,L1_VWAP_MR,2026-01-07 09:00:00+00:00,2026-01-07 09:02:00+00:00,72.1,71.83,1,-0.342,0.072,STOP,2.0
SLV,L1_VWAP_MR,2026-01-07 09:03:00+00:00,2026-01-07 09:08:00+00:00,71.89,71.65049080228432,1,-0.3113,0.0718,STOP,5.0
SLV,L3_RSI_SCALP,2026-01-07 09:08:00+00:00,2026-01-07 09:11:00+00:00,71.71,72.04,1,0.2581,0.0719,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-07 09:14:00+00:00,2026-01-07 09:17:00+00:00,71.95,72.08,1,0.058,0.072,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-01-07 00:54:00+00:00,2026-01-07 09:24:00+00:00,45.55,45.78,2,0.3687,0.0913,SIGNAL,510.0
SLV,L3_RSI_SCALP,2026-01-07 09:23:00+00:00,2026-01-07 09:26:00+00:00,71.85,71.87,1,-0.0519,0.0719,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-07 09:32:00+00:00,2026-01-07 09:35:00+00:00,71.94,72.0,1,-0.012,0.072,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-07 09:47:00+00:00,2026-01-07 09:50:00+00:00,71.98,72.02,1,-0.032,0.072,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-01-07 09:52:00+00:00,2026-01-07 10:02:00+00:00,72.0,72.01,1,-0.062,0.072,SIGNAL,10.0
SLV,L3_RSI_SCALP,2026-01-07 10:14:00+00:00,2026-01-07 10:17:00+00:00,72.09,72.13,1,-0.0321,0.0721,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-01-07 10:27:00+00:00,2026-01-07 10:29:00+00:00,71.88,71.77,1,-0.1818,0.0718,STOP,2.0
SLV,L1_VWAP_MR,2026-01-07 10:30:00+00:00,2026-01-07 10:31:00+00:00,71.82,71.75152699274675,1,-0.1403,0.0718,STOP,1.0
SLV,L1_VWAP_MR,2026-01-07 10:53:00+00:00,2026-01-07 10:55:00+00:00,71.96,71.89,1,-0.1419,0.0719,STOP,2.0
SLV,L1_VWAP_MR,2026-01-07 10:56:00+00:00,2026-01-07 11:05:00+00:00,71.9,72.0,1,0.028,0.072,SIGNAL,9.0
XLE,L1_VWAP_MR,2026-01-07 11:12:00+00:00,2026-01-07 11:13:00+00:00,45.77,45.8,2,-0.0316,0.0916,SIGNAL,1.0
SLV,L1_VWAP_MR,2026-01-07 11:25:00+00:00,2026-01-07 11:26:00+00:00,71.99,71.94302817199504,1,-0.1189,0.072,STOP,1.0
SLV,L1_VWAP_MR,2026-01-07 11:36:00+00:00,2026-01-07 11:45:00+00:00,71.82,71.76445004156287,1,-0.1273,0.0718,STOP,9.0
BAC,L3_RSI_SCALP,2026-01-07 11:26:00+00:00,2026-01-07 11:47:00+00:00,56.96,57.0,2,-0.034,0.114,SIGNAL,21.0
SLV,L1_VWAP_MR,2026-01-07 11:47:00+00:00,2026-01-07 11:51:00+00:00,71.82,71.7,1,-0.1918,0.0718,STOP,4.0
SLV,L1_VWAP_MR,2026-01-07 11:52:00+00:00,2026-01-07 11:53:00+00:00,71.69,71.62,1,-0.1417,0.0717,STOP,1.0
SLV,L1_VWAP_MR,2026-01-07 11:54:00+00:00,2026-01-07 11:57:00+00:00,71.75,71.78,1,-0.0418,0.0718,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-07 11:54:00+00:00,2026-01-07 11:58:00+00:00,71.75,71.5,1,-0.3216,0.0716,STOP,4.0
SLV,L1_VWAP_MR,2026-01-07 11:59:00+00:00,2026-01-07 12:03:00+00:00,71.5,71.38,1,-0.1914,0.0714,STOP,4.0
SLV,L1_VWAP_MR,2026-01-07 12:04:00+00:00,2026-01-07 12:05:00+00:00,71.53,71.42652996544928,1,-0.1749,0.0715,STOP,1.0
SLV,L3_RSI_SCALP,2026-01-07 12:09:00+00:00,2026-01-07 12:11:00+00:00,71.4,71.314456,1,-0.1569,0.0714,STOP,2.0
SLV,L3_RSI_SCALP,2026-01-07 12:15:00+00:00,2026-01-07 12:18:00+00:00,71.38,71.14,1,-0.3113,0.0713,STOP,3.0
SLV,L1_VWAP_MR,2026-01-07 12:19:00+00:00,2026-01-07 12:25:00+00:00,71.15,70.99,1,-0.2311,0.0711,STOP,6.0
SLV,L3_RSI_SCALP,2026-01-07 12:27:00+00:00,2026-01-07 12:30:00+00:00,71.24,71.375,1,0.0637,0.0713,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-01-07 12:05:00+00:00,2026-01-07 12:55:00+00:00,45.72,45.8,2,0.0685,0.0915,SIGNAL,50.0
SLV,L1_VWAP_MR,2026-01-07 12:57:00+00:00,2026-01-07 12:58:00+00:00,71.52,71.53,1,-0.0615,0.0715,SIGNAL,1.0
SLV,L1_VWAP_MR,2026-01-07 12:59:00+00:00,2026-01-07 13:00:00+00:00,71.26,71.15518193064638,1,-0.176,0.0712,STOP,1.0
XLE,L1_VWAP_MR,2026-01-07 13:01:00+00:00,2026-01-07 13:02:00+00:00,45.79,45.7999,2,-0.0718,0.0916,SIGNAL,1.0
XLE,L1_VWAP_MR,2026-01-07 13:03:00+00:00,2026-01-07 13:06:00+00:00,45.78,45.8,2,-0.0516,0.0916,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-01-07 13:07:00+00:00,2026-01-07 13:08:00+00:00,45.8,45.8,2,-0.0916,0.0916,SIGNAL,1.0
SLV,L1_VWAP_MR,2026-01-07 13:06:00+00:00,2026-01-07 13:08:00+00:00,70.84,70.43,1,-0.4806,0.0706,STOP,2.0
XLE,L1_VWAP_MR,2026-01-07 13:14:00+00:00,2026-01-07 13:17:00+00:00,45.8,45.8434,2,-0.0048,0.0916,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-01-07 13:09:00+00:00,2026-01-07 13:30:00+00:00,70.4,70.53,1,0.0595,0.0705,SIGNAL,21.0
XLE,L1_VWAP_MR,2026-01-07 13:25:00+00:00,2026-01-07 13:30:00+00:00,45.69,45.84,2,0.2085,0.0915,SIGNAL,5.0
SLV,L3_RSI_SCALP,2026-01-07 13:36:00+00:00,2026-01-07 13:37:00+00:00,70.34,70.04,1,-0.3702,0.0702,STOP,1.0
TLT,L2_ORB,2026-01-07 09:00:00+00:00,2026-01-07 14:00:00+00:00,87.57,87.7691,1,0.1114,0.0877,SIGNAL,300.0
TLT,L3_RSI_SCALP,2026-01-07 14:09:00+00:00,2026-01-07 14:12:00+00:00,87.6898,87.6698,1,-0.1077,0.0877,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-01-07 14:06:00+00:00,2026-01-07 14:14:00+00:00,69.82,69.65,1,-0.2397,0.0697,STOP,8.0
SLV,L3_RSI_SCALP,2026-01-07 14:15:00+00:00,2026-01-07 14:18:00+00:00,69.89,69.93,1,-0.0299,0.0699,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-01-07 14:21:00+00:00,2026-01-07 14:26:00+00:00,69.6403,69.49186177545296,1,-0.218,0.0696,STOP,5.0
BAC,L1_VWAP_MR,2026-01-07 14:29:00+00:00,2026-01-07 14:30:00+00:00,56.3,56.6506,2,0.5882,0.113,SIGNAL,1.0
XLE,L1_VWAP_MR,2026-01-07 14:29:00+00:00,2026-01-07 14:30:00+00:00,45.78,45.64,2,-0.3714,0.0914,STOP,1.0
INTC,L1_VWAP_MR,2026-01-07 14:28:00+00:00,2026-01-07 14:30:00+00:00,40.2001,40.131338459038766,2,-0.2179,0.0803,STOP,2.0
XLF,L3_RSI_SCALP,2026-01-07 14:30:00+00:00,2026-01-07 14:32:00+00:00,56.265,56.135,2,-0.3724,0.1124,STOP,2.0
XLF,L3_RSI_SCALP,2026-01-07 14:36:00+00:00,2026-01-07 14:37:00+00:00,56.18,56.12,2,-0.2323,0.1123,STOP,1.0
XLE,L3_RSI_SCALP,2026-01-07 14:40:00+00:00,2026-01-07 14:41:00+00:00,45.595,45.51,2,-0.2611,0.0911,STOP,1.0
XLF,L3_RSI_SCALP,2026-01-07 14:42:00+00:00,2026-01-07 14:43:00+00:00,56.025,55.984785,2,-0.1924,0.112,STOP,1.0
BAC,L3_RSI_SCALP,2026-01-07 14:52:00+00:00,2026-01-07 14:55:00+00:00,56.295,56.155,2,-0.3924,0.1124,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-01-07 14:54:00+00:00,2026-01-07 14:55:00+00:00,55.9246,55.873656,2,-0.2137,0.1118,STOP,1.0
BAC,L1_VWAP_MR,2026-01-07 14:55:00+00:00,2026-01-07 15:02:00+00:00,56.155,56.175,2,-0.0723,0.1123,SIGNAL,7.0
BAC,L3_RSI_SCALP,2026-01-07 15:01:00+00:00,2026-01-07 15:04:00+00:00,56.155,56.065263,2,-0.2917,0.1122,STOP,3.0
TLT,L3_RSI_SCALP,2026-01-07 15:03:00+00:00,2026-01-07 15:06:00+00:00,87.58,87.61,1,-0.0576,0.0876,SIGNAL,3.0
XLF,L1_VWAP_MR,2026-01-07 15:04:00+00:00,2026-01-07 15:10:00+00:00,55.73,55.66,2,-0.2514,0.1114,STOP,6.0
BAC,L1_VWAP_MR,2026-01-07 15:04:00+00:00,2026-01-07 15:11:00+00:00,56.07,55.97111513798452,2,-0.3098,0.112,STOP,7.0
XLF,L1_VWAP_MR,2026-01-07 15:11:00+00:00,2026-01-07 15:12:00+00:00,55.645,55.585,2,-0.2312,0.1112,STOP,1.0
SLV,L1_VWAP_MR,2026-01-07 15:12:00+00:00,2026-01-07 15:16:00+00:00,69.555,69.34,1,-0.2844,0.0694,STOP,4.0
BAC,L1_VWAP_MR,2026-01-07 15:13:00+00:00,2026-01-07 15:19:00+00:00,55.88,56.02,2,0.1681,0.1119,SIGNAL,6.0
BAC,L3_RSI_SCALP,2026-01-07 15:16:00+00:00,2026-01-07 15:22:00+00:00,55.975,55.965,2,-0.1319,0.1119,SIGNAL,6.0
XLF,L1_VWAP_MR,2026-01-07 15:13:00+00:00,2026-01-07 15:23:00+00:00,55.625,55.57845031894672,2,-0.2043,0.1112,STOP,10.0
XLF,L3_RSI_SCALP,2026-01-07 15:21:00+00:00,2026-01-07 15:24:00+00:00,55.6507,55.5794,2,-0.2538,0.1112,STOP,3.0
XLE,L3_RSI_SCALP,2026-01-07 15:22:00+00:00,2026-01-07 15:25:00+00:00,45.43,45.485,2,0.0191,0.0909,SIGNAL,3.0
XLF,L1_VWAP_MR,2026-01-07 15:27:00+00:00,2026-01-07 15:29:00+00:00,55.5946,55.557063,2,-0.1862,0.1112,STOP,2.0
XLF,L3_RSI_SCALP,2026-01-07 15:27:00+00:00,2026-01-07 15:30:00+00:00,55.5946,55.5499,2,-0.2005,0.1111,STOP,3.0
XLF,L1_VWAP_MR,2026-01-07 15:31:00+00:00,2026-01-07 15:41:00+00:00,55.57,55.77,2,0.2887,0.1113,SIGNAL,10.0
XLE,L3_RSI_SCALP,2026-01-07 15:43:00+00:00,2026-01-07 15:46:00+00:00,45.43,45.4878,2,0.0247,0.0909,SIGNAL,3.0
PFE,L3_RSI_SCALP,2026-01-07 16:13:00+00:00,2026-01-07 16:16:00+00:00,25.55,25.56,4,-0.0622,0.1022,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-01-07 16:34:00+00:00,2026-01-07 16:37:00+00:00,55.975,56.03,2,-0.002,0.112,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-01-07 16:40:00+00:00,2026-01-07 16:55:00+00:00,25.516,25.495,4,-0.186,0.102,STOP,15.0
PFE,L1_VWAP_MR,2026-01-07 16:56:00+00:00,2026-01-07 17:05:00+00:00,25.485,25.46667912177194,4,-0.1752,0.1019,STOP,9.0
INTC,L3_RSI_SCALP,2026-01-07 17:06:00+00:00,2026-01-07 17:08:00+00:00,43.345,43.195,2,-0.3865,0.0865,STOP,2.0
XLE,L1_VWAP_MR,2026-01-07 17:14:00+00:00,2026-01-07 17:17:00+00:00,45.3,45.27,2,-0.1506,0.0906,STOP,3.0
PFE,L1_VWAP_MR,2026-01-07 17:07:00+00:00,2026-01-07 17:18:00+00:00,25.465,25.445,4,-0.1818,0.1018,STOP,11.0
INTC,L3_RSI_SCALP,2026-01-07 17:18:00+00:00,2026-01-07 17:21:00+00:00,43.0001,43.0498,2,0.0134,0.086,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-01-07 17:18:00+00:00,2026-01-07 17:25:00+00:00,45.275,45.24,2,-0.1605,0.0905,STOP,7.0
PFE,L1_VWAP_MR,2026-01-07 17:22:00+00:00,2026-01-07 17:25:00+00:00,25.425,25.42,4,-0.1217,0.1017,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-01-07 17:26:00+00:00,2026-01-07 17:27:00+00:00,45.22,45.17,2,-0.1904,0.0904,STOP,1.0
PFE,L3_RSI_SCALP,2026-01-07 17:22:00+00:00,2026-01-07 17:28:00+00:00,25.425,25.42,4,-0.1217,0.1017,SIGNAL,6.0
XLE,L1_VWAP_MR,2026-01-07 17:28:00+00:00,2026-01-07 17:29:00+00:00,45.2,45.165,2,-0.1604,0.0904,STOP,1.0
XLE,L3_RSI_SCALP,2026-01-07 17:28:00+00:00,2026-01-07 17:30:00+00:00,45.2,45.164141,2,-0.1621,0.0904,STOP,2.0
PFE,L3_RSI_SCALP,2026-01-07 17:31:00+00:00,2026-01-07 17:34:00+00:00,25.4299,25.425,4,-0.1213,0.1017,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-01-07 17:30:00+00:00,2026-01-07 17:37:00+00:00,45.1651,45.2,2,-0.0206,0.0904,SIGNAL,7.0
XLE,L3_RSI_SCALP,2026-01-07 17:34:00+00:00,2026-01-07 17:40:00+00:00,45.185,45.165,2,-0.1303,0.0903,SIGNAL,6.0
PFE,L1_VWAP_MR,2026-01-07 17:38:00+00:00,2026-01-07 17:43:00+00:00,25.385,25.368411655982115,4,-0.1679,0.1015,STOP,5.0
PFE,L3_RSI_SCALP,2026-01-07 17:43:00+00:00,2026-01-07 17:46:00+00:00,25.375,25.395,4,-0.0215,0.1015,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-07 17:42:00+00:00,2026-01-07 17:51:00+00:00,42.78,42.775,2,-0.0956,0.0856,SIGNAL,9.0
INTC,L3_RSI_SCALP,2026-01-07 17:48:00+00:00,2026-01-07 17:54:00+00:00,42.79,42.795,2,-0.0756,0.0856,SIGNAL,6.0
XLE,L1_VWAP_MR,2026-01-07 17:59:00+00:00,2026-01-07 18:00:00+00:00,45.12,45.095380945999054,2,-0.1395,0.0902,STOP,1.0
INTC,L1_VWAP_MR,2026-01-07 17:59:00+00:00,2026-01-07 18:01:00+00:00,42.67,42.58836599268665,2,-0.2485,0.0853,STOP,2.0
XLE,L3_RSI_SCALP,2026-01-07 18:01:00+00:00,2026-01-07 18:04:00+00:00,45.1275,45.089081,2,-0.1671,0.0902,STOP,3.0
SLV,L2_ORB,2026-01-07 16:22:00+00:00,2026-01-07 18:06:00+00:00,70.715,70.42,1,-0.3656,0.0706,SIGNAL,104.0
PFE,L1_VWAP_MR,2026-01-07 18:01:00+00:00,2026-01-07 18:08:00+00:00,25.345,25.32,4,-0.2013,0.1013,STOP,7.0
PFE,L1_VWAP_MR,2026-01-07 18:09:00+00:00,2026-01-07 18:17:00+00:00,25.335,25.315,4,-0.1813,0.1013,STOP,8.0
SLV,L3_RSI_SCALP,2026-01-07 18:18:00+00:00,2026-01-07 18:21:00+00:00,70.205,70.35,1,0.0747,0.0703,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-01-07 18:19:00+00:00,2026-01-07 18:22:00+00:00,25.3254,25.2809,4,-0.2792,0.1012,STOP,3.0
